id,name,description,price,originalPrice,images,category,subcategory,brand,colors,sizes,inStock,rating,reviews,tags,createdAt,updatedAt
hf_8580,"Scullers Men  Grey Waistcoat","Premium grey waistcoat designed for casual occasions during fall.",75,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/44/image/image.jpg?Expires=1758108427&Signature=XWhWhztvaQbkD6aA8QhCTmv3PfsoFunSKKuSD-SKbNRZagJjozgyxTp4TmOhKQeEPZtGUngW-F5wOqN-w-3-jNEkwPRleCkjZZn5BDRvia12Ix-y1~OInnRFV00EhjhwNuYrch9kp9qX~ovbwLRN8n~Vm~vlfxrm5D06zCXQMnlV5xg5juSK07V7ccdYOF-womt41hiy0WBiadxjeYzPJyWR4B2uBuq482BLuE44MjqtVvLctVgEpBEnjb8kJaPxw6V90oiZgno1HdWiDTBXyVvW5ux5bVKUbLxXf3xk4WHaTxAH7TV4UBpg31SDN3fUY2N7wXmqKYnKVBO9DFmeeg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Grey","XS;S;M;L;XL",true,4.6,113,"men;apparel;topwear;waistcoat;grey;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_3168,"Nike Men's Incinerate MSL White Blue Shoe","Premium white sports shoes designed for sports occasions during fall.",34,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/45/image/image.jpg?Expires=1758108427&Signature=xmdljkC5QnQ-gtEUybrh7Uhu-vIxrNub8Zc-EaJcDJnQExD9NSdF3x2ySDIdKvlRZlCC~LHYQdDLRxWNOcpbgmZda0Qyfi-gqZsAodLkX~AkTWngFG27dwdP2NwjGdDqQQRvfgf2mo9FDZ3cp0PCohFuB75zxO9F8n8xKLC2LTSm9PSSWjoSnRIgJOPYwqLHtBQbqUAdlfFPZd0l-AhS58ukx8seZIBcSMRSYoArgPH8F3e9L52vxuZUys93O~Cyayh17S~ovpV6HV5ItvWqtc9eRyTTu9DsoOi-dPm-rIxlKhFnSOlU8wAs2GhhQROcJ8Q-Ob5P2YCINXvZTGccng__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Nike,"White","7;8;9;10;11;12",true,4.9,111,"men;footwear;shoes;sports shoes;white;fall;sports",2009-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_18005,"Puma Men Long Logo Black Bermuda","Stylish shorts in black perfect for summer sports wear.",36,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/46/image/image.jpg?Expires=1758108427&Signature=ho~H~0N3fOxpSU9GL-4U9b3ui2t6HiIGjy9fkziIerddGfXHt707ToJmZ~P4VlEu~vzOLF1p7mvt~3ANiY2NhZy1lo5dSdIuyFlLKlNhBmffzyiEUEkdCH6gz5ocW6rMYvjz2dP0~tHu6TTNhzozQ0kQ2GkWCBN~rSAThK5t9im2oA78XWPtNw3xvWDbGfpOyLu1UyjqFe4i5YAoHxLzObAyKNS3Vy57K~0Ss25QcFqrWO6qYzATyh-eB5Pa--KNIz2yZPoC~albN2s-IuYCtVwqWImjRXa5CmHnxp5f0daHewistPZIrsy9QGdBC18Dfnv7VKP4k3pYHd5THErQTA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Bottomwear,Puma,"Black","XS;S;M;L;XL",true,4.5,52,"men;apparel;bottomwear;shorts;black;summer;sports",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_17871,"Levis Men Boxer Maroon Brief","Comfortable and trendy briefs featuring maroon color, ideal for casual activities.",98,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/47/image/image.jpg?Expires=1758108427&Signature=tCSbBmkNuAx8OvtShTYcC6ufE4Q7izW7eVOnTg7BHlI74Pbd3jDK3NNGXGEkPNe4TrWnQ9~3-I1p79M5oJA9OG4g8Efvo7N8o28SD9np~O8zQMpHo2xA6lrI98i29SrAAwIZ4RbEfNXVpDWiv8-fvVZ~YhUBvXca4k79VNm10v3TbCvWoI0gKe3i7MCvW3UEtTcvK6RtF6HaTQmg0JdcFNW006I0MXz-J4cztSaT6a5~pPUADFFKQPDg0URLI~ZN1Plj~36nw~6KbgWV6flnrk0hjLoJ1N6W3m8hUFGWq-IY3eiYfj67XU0~RTr5D0F4wy1daTHLzh5MDpn9csWm1w__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Levis,"Maroon","XS;S;M;L;XL",true,3.8,54,"men;apparel;innerwear;briefs;maroon;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_9452,"John Miller Men Stripes White Red Shirts","Stylish shirts in red perfect for fall formal wear.",38.85,55,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/48/image/image.jpg?Expires=1758108427&Signature=gfP45I7Z7jkveERCG80VFR8W6JKVEkU~xIyOpj2q4py261vu~ifHUOsMOBdUTUe1Eg8TOrcIaCHH~7YGfO8FuHDt7rsnK77olawNTrri7RUHUMex27qPP0R3mtBi0yPQ-7PG-LV2qnKcMguYqXBv9ZLj2WOSxNItG6AHuKTwx-yncg6ApCK54SllDy5uWEU1YkKZM~0cvozVNK-TiwHnhSu8YgK99tJwqspYsU4ieD4ZjuN-JniYcFTmG3AKe6pzvtGL0r-8Ydiz~ITetXdtmyuE~zGYDQJWVwhgvPzo9hMn9uPnm4JdibzMRG~olOwCS1VSygKGz4X82Odb2hs5AQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Red","XS;S;M;L;XL",true,3.1,69,"men;apparel;topwear;shirts;red;fall;formal",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_10268,"Clarks Men Hang Work Leather Black Formal Shoes","Comfortable and trendy formal shoes featuring black color, ideal for formal activities.",28,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/51/image/image.jpg?Expires=1758108427&Signature=p-0uCIrhMmDe2KG0yH2t5fKl2wwyfsZMXZVjFopajkYmays9uxm-DKPhVUKjDpZcmu7jyu-KcfZnQ3mhJmijc3EyKGyklOnBmBoI1y0sbP0xzA~MTJdzrsTrvfAOTRbOWKghlD0SQKTcMddEdREETGr50UNf9miUhXQsQtHMRYzxHOlH3ai2DqRh6ebNYsILIfRHfc7zsakfs-LMQ8MADu32v28D0apnU9AccYXreNOZNvXC7vxtt-kVNYJK-fyPXwJayr47qHfzs1kjXh4E2gDMoQmjvl7kIepf-BiA9-c7rE1ZcwaiwiOjSmEwCYRDgZVlKJM9DsPJRTCvE-2rzQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Black","7;8;9;10;11;12",true,3.7,14,"men;footwear;shoes;formal shoes;black;fall;formal",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_32138,"Playboy Men Blue Titanium Briefs","Comfortable and trendy briefs featuring blue color, ideal for casual activities.",45.21,56,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/53/image/image.jpg?Expires=1758108427&Signature=CzEjGKaSTZvqUui6l8lUczp4hMBy1bfTv3VTgbQoM~nBvM-19T11~gUpxFr10DJEZiS0dyd8mK3zvZtaPhmFq2n4n7vVwIwGto4lv-VsG2hhqtS57N8uEIXh25TyR3G--hMrznREv8-0zYk8pmZ7weYS66wf27wbKKJjjWIIf1H-Mn985INhMZIoEN2KoYCArkU79ATwrnhUsfVqLB6cCI4ZClWDk2hK3hkFfG2gtgVy6~LOiGeDt8Q7iB13xLLhsCIPJ1LApp~cBtQeTUPEbW6B2Saxps-P5Q1nog1Y6AnxEKOEE4kqrn6y8lJ6g5TWSVcbW3Vfbkfo19JOlIwVqQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,3.9,156,"men;apparel;innerwear;briefs;blue;summer;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_59435,"Arrow Men Black Formal Shoes","Stylish formal shoes in black perfect for summer formal wear.",39,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/54/image/image.jpg?Expires=1758108427&Signature=wNzWYfm4CvX~cteSkk~Yys-hlLbs~38dVI1FyZy3l4hZ1M-JwpGOp0J~3Wr5V9aQKxO6f~UhaCVZD7OfZhbZGV10nxiUpPLsn3Dpm48yQxnHYeWrIDt17Nwz1F~cSLsU6eTtZyuVx0YpPedZn6QNhAgA1nGX9DSzhL-zfTPIkZKjw48ypZDQaiD-9ovyQvJssAtt7o1IxSiWm~zXQupS7GPMQaf2D70LX6rDOqbJWTw1TBwEa1E5G3e6p0Y8KHXw7sFaP0u1JsdAHc0iW0EX3P4~M8gRy2bTIvAHG~Y~~vs3W8oRVJWV85RieicBGre6IFFmWZlQuptW43FNSbtTjQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Arrow,"Black","7;8;9;10;11;12",true,3.5,19,"men;footwear;shoes;formal shoes;black;summer;formal",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_5891,"Puma Men's Stripe Polo Black T-shirt","Premium black tshirts designed for casual occasions during summer.",37,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/55/image/image.jpg?Expires=1758108427&Signature=NR91oBawcJD4Kw5H0nJyjYcD1-~qkUk77gDeIoZz~ZDaMpc8ROR12Fyp~3bRlIs8rUXO5c2XixpISFSpugYBDbuWwF15GhO26vxDhAs5j1vUg1e~gdHR5wsfBNdNT5HouoOuPnlykKRIQ~JJEO5dZFgNgilbBnI5hO~Hx6mnVLHut-KgjeSWvmlfTTAChgXbi6dTFpeA4A4BnR08Bdh1qIl~coQJUtMNxtvfmklqtld-De9fgXRcXjFJgXGIl0MFIEQ6m7nTAek5q1PkbqLxpEJMoQFbm4v4zn7ja6XOZEb-XOhXSakeCzV7r6fw0IeIqzfOfBaIr1EnpSAr3oGvVA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Puma,"Black","XS;S;M;L;XL",true,4.8,147,"men;apparel;topwear;tshirts;black;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_4943,"Gini and Jony Boy's Kaleb White Brown Kidswear","Comfortable and trendy shirts featuring white color, ideal for casual activities.",45.9,62,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/57/image/image.jpg?Expires=1758108427&Signature=pKyo7iD7edcOmNGbwUSKpwWtZ~dxh-8NkofLpqiLMDy~--4PPL5h6UH9heZ3QMLOZImD43GO3IK0xZjvvaVU-VXSD5mhK24kU96TCb24SLg2PtL3sqxxtWCjtzHRLDmZaHCnYTxpmu38eXbmVVxsO-m7J4Ek1mkZ60bsT1zeJVSzuECyhYFbEGUR24pu4XArpB9g08cSDgTg39rz1h0KMTG0bcMDpk8KH0fbl3aS3HwCcLi~TIx~LUnD4EA2Zka-nyIjFEdFmWfVapb2BJsrYN-uAik4vKU2aVXQR6-1wMpbm28QCpHroQ~WRpYQMvSt-vGMp-PT3pjb6c9SvJ1sXg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"White","XS;S;M;L;XL",true,4.4,200,"men;apparel;topwear;shirts;white;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_11188,"Carrera Men Dial steel finish strap Silver Watches","Stylish watches in silver perfect for winter casual wear.",285,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/58/image/image.jpg?Expires=1758108427&Signature=XU-7n6ThsvkPa1Uk~nQ-MZDI3iEan74sfidtyEryGwqyMY~7zjB3L~e38NJv2-REU9QgJl~mS2gbuvL885cWigwhhOYF1gxodXqix1DLntTuYLjPEfZtuW8gB7FAZLPf70U-WV1dQzWCa7yVPKyPZcCnVRFiBE1rRqIfBqJ25peUsC0W0KOXKZojXPpMrvKdSPfgo6pN4ihp4IeXgwJeEW32FP5ujGOUjTwVK-iJp6AjbJcwsmyrRDELHSu~WyGzddtW4~ncAnlMpDVV7hNJxZ08Srhs7rt~~U-qLmTnzLFoEewNlOclSHcrtlLxBh0gyDoTqysufQlY8n8eDL2n3A__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Watches,Fashion Brand,"Silver","One Size",true,3.6,39,"men;accessories;watches;silver;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_10866,"Wrangler Men Motor Rider Red T-Shirts","Comfortable and trendy tshirts featuring red color, ideal for casual activities.",27.6,33,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/59/image/image.jpg?Expires=1758108427&Signature=shzLPgb2hU1S~KrLpBGPrgzzScJdCrv3U-wdxH-xiEl5BT7-RgzgwZJEQtm6UsM8mgTlTK68YnwVU8PnDA1LabgmR6micgQWcQm4zUiLZ399ylwKaQy6S8dgF7l0BdErV15c-03t5zWRz3fOWFDgKE0wU2ycGszk1VmBem7T89XxCI2yoAt~DrLrD7EADsI6MKRUQhscYrjcCpC85Z9jclDS20DWdkblpkZk9tPvT6iKGRpWv-7nuLGYHjugso1T1XKU7FTzS33lI9zhlDJwG2wr1b~Ck49db9PG73Hlh3z-yBvyu076mThW2qKNBavaUlrt9v~6VY9nucGqG7g0QA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Wrangler,"Red","XS;S;M;L;XL",true,4.8,147,"men;apparel;topwear;tshirts;red;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_15528,"Puma Men Scribble Black Tshirts","Premium black tshirts designed for casual occasions during fall.",23,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/61/image/image.jpg?Expires=1758108427&Signature=OBQVLG~hZXCCZCklFOoBIxpV2LgL9C2sIc12fkZPOFx~y81mRpPfrIt9h4aILJZl5gzf3pX4YfIpga07HieefRSxsw2DCQzIlRPdV8EhcDuVqbxd7wXQ44-4VZQOx4DztqsMjkOM2H-uVl0lV~HIuVo1fdLQbf~OwIg6FIGS4tHuYG6FxL4KG70WZyYWu4lP4ZiA78gL-yVt-SBEQc~dFlMynhWWGSBfUkBDZo-QQsYv7c8Az3sgxQYQPvPxDGzCafWFWIdARFMdhmLz-sTt9hyuEuZnewEPLzXz3esjQLGPr77Lz414tpIrg5ho5cYrqBVTQY5zl8CnBFQAMepTtA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Puma,"Black","XS;S;M;L;XL",true,4.7,47,"men;apparel;topwear;tshirts;black;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_45258,"CASIO EDIFICE Men Black Dial Chronograph Watch ED60","Comfortable and trendy watches featuring black color, ideal for casual activities.",91,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/62/image/image.jpg?Expires=1758108427&Signature=SJXCyu8gFl8bX3-SyVvhqWqIgG~g847TUJvVKYs0imI~KPkezHN6G7rZiYaRJNcx-vvT8HpDziMaUEBf5fkgt9OXpuPY00fGGrqTV2nn346YzkGsxr-VdV8zQ9gFUzQyWu4mwexhCdPQgLHWg-hKpLdBeN5SLBcFVN5VUtJHlcRYMfIhTRIxfvV44PxzYX5aOuT4PRp~zrYUPr5EwfoPB583adUBJIkazsZyAYBkZ7gj5Xb7Dm3im8UvPaxuiHp4~jfvjfuytwZvgllWQImGbeLsbMbZEakVkEnR~yYW9zWeFNsVrPhk7duIOpqnI0vy3j9dbBRKBx~veXLKlxUKrg__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Watches,Fashion Brand,"Black","One Size",true,3.5,154,"men;accessories;watches;black;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_22198,"Timberland Men Black Casual Shoes","Premium black casual shoes designed for casual occasions during fall.",79,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/64/image/image.jpg?Expires=1758108427&Signature=gAMT3QaltWGAbk1NzYhMegxOfKPuEwD3FdvNK1NTydSbxta07To9pcRq8fvdUAEi4tRiO6EMUaQq3Wd3orWN84hjgxU5KvdOh4998vq978yvLAxIPVBlbMfExdTsR4iThrRcugUsyEzfcOZ2OsQ6sEV6oOn3W3nSI2OfuutTxclBvmhVkrGU~lbOqqjvBiBRexpTzZa-xMWBzxP1Jd4u98HENsyIGb0jWvuL6YcZepSYX8EQ8IjTDyXh84~mx6StPOkjxRlOQmlsrALNQE9YKSVjWA1P1qpAkarIBfHThxSfFYUeF51yx05SeaCJZArWVLnNjzs0MXA8WTJkvsmKcw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Black","7;8;9;10;11;12",true,3.3,138,"men;footwear;shoes;casual shoes;black;fall;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_29570,"Vans Men Classic Slip-On Purple & Black Shoes","Comfortable and trendy casual shoes featuring purple color, ideal for casual activities.",98,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/65/image/image.jpg?Expires=1758108427&Signature=qkjGKte5PmjadTOcLoIKZwjrS7ICK284UWVsvdoxYCLpBwpo00EInCqcyBu3Y2r3z13pUkHYAJDWQYeJKG-KwEb-Xp5LuIsrFi4XewzLPhIqgOxzTUgVCAh0zmSPyNMxlSzDWtg7wquaTH7lTTjWr7xdWoTllV9O5-~-LNiajCygLLVXOggnlNDxghPnZjJ05tBiUeMEB7XIfvlnInYVmsw1MhJZExUf~r8MjkqGT0s8hC2d8YQu2ACAG5Nwq2vjhghtQNcOZ195EeH9VxPV7CNy6q~Ns-UfbiYgwfAjv5pznrnH3TYqgzVhtsCPgD502ydjWmFAPvn95WNzxACF4A__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Purple","7;8;9;10;11;12",true,3.9,126,"men;footwear;shoes;casual shoes;purple;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_6628,"ADIDAS Men's Lowell White Silver Shoe","Premium white sports shoes designed for sports occasions during summer.",42.17,59,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/67/image/image.jpg?Expires=1758108427&Signature=Wz~Sle1LichjsQF5vETYyqJKV57EihAOou~sFSr-756rknZjbDZk066Kvb~HU6XoLcpiUyVmHC3ll~QXoq5eUTY7Yb1YgVLPajvUDRXnXRnX1aq6Uf6UYn2Y13n0ZTJwb6XY0q6iwYi1vLnch8jxTV8abhyyf6fdBmqyT6-hCfZZYcC0WN9oaO613lXUDMpgbt9dLSLj0sJh1dMB~zXZx6qESHgaHsGbFtmHqjd8GEApv16RqTmTedpsQNbCcc6fOY6Zay0mLhpusDojdQ4urk3TNzEQcNV3YrgMfZ-wSKGnkoL-OqlIqrEwisD3BWI8lMdm48M~zG89cQrpuhssEA__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Adidas,"White","7;8;9;10;11;12",true,4.2,55,"men;footwear;shoes;sports shoes;white;summer;sports",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_54924,"Do U Speak Green Men Blue Shorts","Comfortable and trendy shorts featuring blue color, ideal for casual activities.",62,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/68/image/image.jpg?Expires=1758108427&Signature=onTYP9i6RRWrvBF7SLk7cSlvoPVE8w3q~vrrxyHaUnlNG4UGzI6F7~LeUI~~PAylTXxdpW-Z6XkgoTBjPF6-Gvl0XEmohC6tU98a4EMSYmuv83kNwrMPAfjEm-PH4jxPATZ-BNho-uu2Pt1D41J7atrVXnusduSiypOEfznyPz4xVfcphJEl3varCA3e-ZZ~1ulPIRHNyfbWnk12e8ZWqBTpw0bZoWof1mIkuEY4Vin8PHtqtvqVXHucz-RpNEJVIJ1jSvkToihzXE19NxTuNuohpZoLVeONjFPUu8stseDrXd82u-vwE-zYE5I1bRq1zw-JockMG0wYNSJnUVfmnQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Bottomwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,4.7,163,"men;apparel;bottomwear;shorts;blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_26538,"ID Men Red Shoes","Comfortable and trendy casual shoes featuring red color, ideal for casual activities.",62.59,79,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/69/image/image.jpg?Expires=1758108427&Signature=mqYuz4C13V5yFB8qYQIPGsD7htvvp363ZmmWoyGlMxgfSzlzZQLdoLx7my9PNmdng8lsKibsFXDtugxluLSapyUsp0XsAXMivenZpoTG6BKPo1vfTv3RRtz1qJI14njNNs~qYmcrZd3MJBLzXKqWT2L4xFjoJhoO6UZDuOxSJQLodP98Z0jUZhMKNQOcpQ9gkHkmahjXzPcrWbgLFuAQmaWZkvpzcXcLHTi4clRE9~p13AmfEHH4LQOF8nvqY~qpaQ8T3GV~ZTc0SUuZheQ88OFMWGa1xHRppltAggKHJBwM8oBK2M-RJMy-YRvB5HgiGV~2I1r1UGilIHECxeRDhw__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Red","7;8;9;10;11;12",true,3.7,189,"men;footwear;shoes;casual shoes;red;fall;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_49495,"Vans Men Khaki Shoes","Comfortable and trendy casual shoes featuring khaki color, ideal for casual activities.",51.89,76,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/71/image/image.jpg?Expires=1758108427&Signature=FakLMwvedQhtckUh3BtJFnlOSoULkAa6kY1ZeZaqgLkoCcPnw8ghDLjX06sZjyeNZo8~eBWqbXRfyYUbxiOnQhMQ29sU72Dpa9wpgHu3nEes5FnG1f-iB7bhUJUbwRDyZ-TozGgOskfS3mPHjoEgg6tuEd1m0LVGYFpNsHsRLKafmX-vRPyYebBUfVxCiu14nv4f8ioNqx7ws5Rrwn9y8hj4F2bLCGD9LPtkB3pEPmfubGLs1bpI5Cr6GpTZ9uKiQyNAQpeWwz-4tqZfb1CHfDFMoJ6b2ORwo1hHYBbC5RaDIB7kb0OsseawwZA0XiesnBK3uGjPnoEwsMV9Uvp5Mg__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Khaki","7;8;9;10;11;12",true,4.4,132,"men;footwear;shoes;casual shoes;khaki;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_9660,"Indigo Nation Men Reversible Bling Pink Shirts","Premium pink shirts designed for casual occasions during fall.",60,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/72/image/image.jpg?Expires=1758108427&Signature=d0uXhyGcYaMdp5HBL9AJWmDxnNyDg~TbkSf454-wclBXrfguv7ui7psuGIqxYmOIo-Nmww1vFpGIxcjWhNxyIfjzstj7~QaT09ucEzZHVIRN6o1bmEBbc1osagWmTyqF~8cRq9E~XDHrceBnALUJuh~8e7BlNTf6yGa~ZxAQNjdivBHJmC7O7bCgEWGJtsFcjcjbd8Pu52W0qxacl4evjyXYexRNh7zDo8tepSe3~UJGhZ8L0CWEW1znQ0WyPssBGWagfgvFA5p~bPa7UE4jWOwOXxp07n55DCEk23vYsg7PJv5sHtAlR3VJB0LgVfvZh1Ww8slrIWoyZUgcAo-wcQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Pink","XS;S;M;L;XL",true,4.4,128,"men;apparel;topwear;shirts;pink;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_23876,"ADIDAS Men Blue Sweatshirt","Stylish sweatshirts in blue perfect for fall casual wear.",15.06,21,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/74/image/image.jpg?Expires=1758108427&Signature=N~cB99lQx4ESw-qzuYErOoBCJDQ0xLoRPJ3NXl1Q1Xx68z7m2x2aJYZ4mcOzFDLKSgxnyxxXv-WyW3cGeS~rGen5ILA567vjPEfLTOjFhAi7Em6lmoKmqoZ-x5FITjdJgn-y1a~h~-u17G5hLMUr4nm-8BSbtDYeejJuZR-6h6VnPbV3wdsGnFRygCFlhaKrk1v3Qds7bRbvEWfG~ugFiJEQn9cqtyCE3Hs0LULmE8LqFAC8R9pL5qXL8fjX5jK~W9643ZrnKxorHniogMmVqU0tZYVXtnkeLJ8Vd4Y~AIjX7TqGmlipNoV2s-bS36b0T1YsGooZA1U-F96VmGeaeQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Adidas,"Blue","XS;S;M;L;XL",true,3.2,16,"men;apparel;topwear;sweatshirts;blue;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
hf_18237,"Manchester United Men Solid Red Tshirt","Premium red tshirts designed for casual occasions during fall.",28,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/75/image/image.jpg?Expires=1758108427&Signature=amutA19HXwsAbKFrt3-UUvCAcQKhuT~JjNWqd0HzwR79WBSu0-elz2gqiJLVk8PNQdqvBCd9tTYQh4OGu3~sC1dSA80vycPIVu3seyicjvZ8ruL97cRgUVnV4-1NWwvOP0pGpirBgJ58Evyw2LEykUmqcaBbQSgw1DrwxqPG8Gblwkcz3JY9ZOkjcKSPz06AHvubJWsIWUJwfXDxjd2SqX~76YtUfv~meOAzmBkdrx3tBGenLkWkTgbpK3t0qD5~pRvXnlFJ3yYiOV1iuyMZ58NhAvk0kpg2Ofy6EWkRDGb2mmFSUmacA93Y56HFeg4A-Cwgw-aOYE~~~ozMpQDrDg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Red","XS;S;M;L;XL",true,4.2,13,"men;apparel;topwear;tshirts;red;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.520Z
